ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000175003	SLC22A1	0.711651033516461	0.547591140535281	0.539810280535275	1.82425821608069	0.779132265683514	0.23998135305879	0.806947957209335	0.874128358112489	0.541742203848602	0.493694517209409	0.914758534374514	0.162277037129999	0.765645443374347	5.65793220313442	0.981464410080583	0.689874547348122	0.77245445927959	0.903089685131081	0.376139397671581	0.779689000018258	0.935294013155042	0.709319838175927	0.684695763670033	0.617953228770351	1.61143221510976	0.509374447952411	0.83300708870728	1.4014646928523	0.867308931624252	0.845155783295233
ENSG00000146477	SLC22A3	3.63135755658324	4.49421245788576	3.72200614369035	0.131209282248765	5.56090570401659	1.56204503362752	3.47760375889432	4.99138062727728	3.69169993984126	4.00730250961283	5.20850167549519	0.940858062824403	2.34964645060445	4.674264813694	3.68602812609736	4.92321049307958	5.65488648058367	5.25845715278005	0.611593419707155	1.60949685686145	5.17073160905083	4.0572572328576	3.48163415485814	3.40811375799259	1.02106804216373	3.18765286087266	2.77121348255921	2.40456015712427	4.93561739541192	4.98232942588461
ENSG00000198670	LPA	0.0158902491710902	0.0933458919831704	0.364227308381701	0.00445884268631836	0.0145730374894194	0.104529266305968	0.0146447381879772	0.141562846531246	0.0343363292457381	0.0534357427612167	0.246035559653342	0.00682335255377193	0.175385445998777	3.88984266200392	0.0668836790043711	0.00655355749811915	0.0180817354085539	0.178161498242042	0.193466612562754	0.0936290437122231	0.447486914999023	0.0138816665482203	0.0165752121906252	0.03841834804887	0.0202934947555745	0.0107566742467122	0.794218063680721	0.102487675678036	0.101590342750409	0.115933658892208
ENSG00000122194	PLG	0.0523779784183216	0.0588199849845677	0.0511993792613193	0.110619559540813	0.0539128775935155	0.0721838494105188	0.0466308891169918	0.201204980658806	0.0545574677170158	0.0466286801320349	0.547904220983735	0.0260496035624229	3.8128403010719	5.67224123239507	0.139331799648991	0.0243962022280671	0.0569141870103173	0.129285062740201	0.0534676871933774	0.0778951118838074	0.120799813869686	0.0399088936343554	0.0434887460630311	0.0737669015756434	0.0788465480906209	0.0501250282311691	0.283724380721281	0.0514931097988727	0.118632448054786	0.0635645359055765
ENSG00000026652	AGPAT4	2.83495547379517	1.73002871369817	2.51207690328273	1.96631320740978	2.8730691889921	3.77087279349176	2.83541442530426	3.67495036297707	2.91877728068659	2.92128213879897	3.63879236451651	1.23411327388692	1.93591172002805	0.582494060604049	3.45294542262966	0.686614408075627	3.72924235092293	3.77968304724886	1.18827936290223	4.36341978894672	2.79602072632207	2.14963803722247	2.17724176749388	2.18527514426562	3.04027400628039	1.77028163269371	2.81969011493845	3.12544566789454	4.11316336685172	3.04384326784094
ENSG00000185345	PARK2	1.94381827789192	2.24013537181831	2.11376892822679	0.0810837837611534	2.21129666605998	2.35350693267336	1.89014976651892	1.60754351437667	1.87805972497278	1.73625105628659	1.69633187609897	2.46565412357586	2.08973400272434	0.503457698713429	1.25990586590491	3.27210939452649	1.91642403597472	2.04628020787335	0.506367620114289	1.93963651083881	1.46324825979883	1.26990747547501	1.54387154896972	1.14572831694627	0.981795089783313	1.51492792445255	2.92037844620762	1.43650189777249	1.86359713579199	1.34474984520756
ENSG00000112530	PACRG	0.417668919672747	0.618894315197835	1.37433257887296	0.0409733547494488	0.580943455765328	2.11796680411868	0.796066277469716	1.31700909834981	0.60967793997557	0.63887926862785	2.2272395228402	1.52613912888602	2.36907468628644	0.755455100920856	1.33066634595774	0.637600933082662	1.5491145612106	1.72710053559764	1.13824639486687	4.29971122660804	1.28531451263091	0.684783701245623	0.649581147819861	0.340685350980056	0.286407441814067	1.1453038807838	4.8155449246859	1.18794142273261	1.89186289007335	0.847177276964154
ENSG00000175600	SUGCT	1.17796784763793	3.94539436296495	1.66203541104994	0.149836547738915	3.87566194387947	0.868369156236945	1.35908171448328	1.92434013602253	1.68784275371492	1.89084537340987	1.66179779560846	1.16856761298071	2.63968598339687	2.44590069571291	0.861743644004424	1.60805185630214	1.53432312993833	2.2467946466989	0.454368891322292	1.00197353131251	1.26382401253955	1.20961753674949	1.80795117866485	1.5607169581566	0.915131257365248	0.828721564655157	2.17113416084689	1.32752046408055	1.88845068805559	1.53214528295666
ENSG00000122641	INHBA	1.01274242760683	0.719657024390067	0.965088030049074	0.375092515013292	4.3902622799421	0.584616641876846	1.09117427886384	1.30830652421392	0.802323139139008	2.1157707059737	1.48177693842251	1.21436535851451	0.88902901592483	1.73164698005216	3.26157011027126	0.300584937574812	2.53211476633287	2.13616217085625	0.248743903226627	0.671938062731668	1.48614723143169	2.05243830665574	2.37327938115126	0.720996748907605	0.311470415538912	0.740245393873862	1.22861744107798	1.29346103939653	2.48222130839535	1.30344108402748
ENSG00000099810	MTAP	2.70050134764858	2.30602750304079	3.12239112754901	1.18269178440753	2.86928392680752	1.33328482465161	2.79325988755783	3.16246724811397	2.632660717568	2.7494004211535	2.95640012206146	1.48398237312565	1.73514404896509	1.85936186142394	2.63886670724615	1.47333503474386	3.42323624192057	3.24839632367823	1.69299702481038	2.06875453651224	2.81571625788428	2.57644719235197	2.83212275499421	2.31979403382267	2.58009684522173	2.22042544525042	1.89194437222015	2.60433981727797	3.22423703333307	3.15792189646883
ENSG00000224854	C9orf53	0.0182598150511106	0.0250746762580275	0.0772968447733884	0.00651633415307226	0.0550317410424502	0.0319367392595779	0.0315215290186628	0	0.0210275454195391	0.0516835279122227	0.0553915427890266	0.00337946493450213	0.00734934619760693	0.013986952960921	0.037150532677629	0.00411875536517342	0.0398667944082304	0.00685497586356202	0.00981812799984433	0.491831461839002	0.0346812906093211	0.0150966104891133	0.0450557115470749	0.0297842254035685	0.037664870440708	0.0190982660801581	1.49495496816991	0.0199637903679694	0.00909664758706926	0.0504888166059842
ENSG00000147889	CDKN2A	0.734713879787715	2.00531095715697	1.07778540297228	0.940570042236819	1.28767201542028	0.630790501237259	1.10085606389448	0.690562094080498	0.756885479535318	1.26984889283855	1.14712385218908	0.13527268863369	0.205889875400543	0.195412947893261	1.14245021346674	0.172087374818774	1.25416183605317	0.494720927285265	0.32667800549876	3.94882594373101	1.03463662438234	0.750578581023995	1.23598943026772	1.35710228750707	1.8266824881622	0.776286249703916	2.92522961538108	0.800595280559339	0.588800415942021	1.1214653736337
ENSG00000147883	CDKN2B	4.18218221905376	1.99615161136759	2.88068933571495	0.78679275020036	2.56587445962788	1.12367965368958	3.6662893920146	2.53445751295119	3.10038679050864	3.68380782616616	2.35671926860425	0.799058086044639	0.740260458259263	0.551747383924676	4.14636995777757	2.69065492695709	3.08165970141404	1.62846646146595	0.933144033625708	3.07673818934083	2.68046754466474	3.0138703162939	4.26142112272891	4.10073501043368	2.89351603253841	1.99830383906277	3.8348941583834	1.40047593276657	2.54491576632925	4.69057832234269
ENSG00000176986	SEC24C	5.20848487837803	5.23074063170724	5.37895811128165	4.29857357514167	5.51595558295851	3.89274033798587	5.27702273173845	5.62896018817299	5.21529729575465	5.3176754579769	5.60725465431438	3.97165080612841	4.23943772884179	4.02843264644135	5.47388347110894	4.81327479709653	5.57713736773512	5.56349224289957	4.35642417704001	5.48763955354199	5.27841068185712	5.44720557091113	5.42401309022486	5.41867659044842	5.37205327494824	5.10784657348078	5.26699389355127	5.59228351915282	5.61445131210754	5.53378691766761
ENSG00000196968	FUT11	3.78599826699818	2.96285709092691	3.59558990337943	2.83314312924081	4.13513031701227	2.64231817080585	3.55174181477928	3.85287373564791	3.04204911574249	3.52808765924127	3.51629137856617	2.95739897016836	2.87096571941768	1.98350601936908	4.0497819007084	2.00434591209285	3.86060732294286	3.58692867831241	1.93126831678779	3.39998163510381	3.25239059258945	2.94078734644073	3.38057401279367	3.15036637965033	3.98984644081032	2.55359450197176	4.08838813477859	3.608481598822	3.81550459504719	3.74983328766197
ENSG00000172586	CHCHD1	4.63746654193678	5.27399101008874	4.77609610356308	4.05774341319373	4.72913532236725	4.30136934597675	4.78951745080535	4.89534983958216	4.93163168505937	4.96331914234234	4.98209423736224	4.08897984575558	4.76120151316692	4.35784436263654	4.83426982538354	4.49969120004927	4.65221780359751	4.83179701224013	3.58871229934171	5.06008892841785	5.22182545107673	4.89930137396881	4.9134592643752	4.9242954453263	5.27493389674314	4.70869928726216	5.00573349431868	5.25316117217285	4.93971161523789	4.95426402318628
ENSG00000214655	ZSWIM8	5.28607900510571	5.4456683161139	5.57938256970694	4.77941101031995	5.60581137860735	4.38470914289288	5.36064139396307	5.67046474221904	5.3129373852539	5.54492846660247	5.61554886093162	3.94000022766519	4.8733161837936	4.84501461864231	5.61000737614687	4.37446137991719	5.62880443546394	5.63471441227221	4.06075810236261	5.66585677504607	5.62217188874208	5.47170452400835	5.42627437442301	5.45037242181345	5.62252163373517	5.03748860355796	5.66712179784355	5.66305319614161	5.63639290629561	5.62858134032949
ENSG00000166507	NDST2	4.64516125198054	4.4938436830041	4.91255455325874	4.66706236657907	4.60435969618033	3.50603966360051	4.67547298059909	5.14618476141786	4.47125064973201	4.72246097441115	5.1161761549508	3.00269777849143	3.63994622868867	3.01696383487453	5.1180439671987	2.91999696585125	5.16027416347147	5.07843099001736	3.31786366114244	4.89715780451704	4.91702972160303	4.66407840240444	4.79242453155494	4.78222406385445	5.58705480304522	4.20165389180695	4.89655933960339	4.92751677329512	5.20361276833869	4.96303582706913
ENSG00000148660	CAMK2G	4.29164270445618	3.44503177864512	5.44653185212689	4.30515147093505	5.61347606146661	5.05221804059493	4.24219752188674	5.09399683993173	5.40293990887275	5.19474595631037	5.22906235851136	2.54058407771842	3.66232077897679	2.8236329410326	4.71930593618333	4.97760539209947	4.71850284794179	4.0811156548124	2.44781996836914	4.18762917997238	5.01687207763837	4.03772753594745	4.17343768889263	5.23194756028152	4.84438098099359	4.1751838558853	3.46111598113448	4.42226571383361	5.50462033101832	4.96236389177859
ENSG00000122861	PLAU	5.13507142376684	2.7373754029313	4.11214278562134	2.4828856657908	4.88103336717933	1.16966923146568	4.42268517564635	3.87368821355423	3.74942275371892	4.10030154313991	4.40723584417767	3.27974812476658	4.44199048584798	1.23524812024031	5.13852263408585	2.83712688057918	4.09639768529325	1.94639411916388	2.31429933166786	2.46362695409789	4.07652585498972	4.26440090605802	4.50732412411634	4.23539183022276	5.48328589470098	3.66763225102789	2.23922182417452	4.9575898478389	4.47562969819761	4.83872107128748
ENSG00000222047	C10orf55	0.750859758180465	0.13861531978135	0.39898605679887	0.384925731697279	0.624066174504251	0.0616178891890814	0.58388358552791	0.309929691418454	0.262376550803123	0.520732603020958	0.489233087093077	0.158762112891348	0.704319048710534	0.0353052771062988	0.753417845189089	0.176150759457406	0.381243549793472	0.113302396352811	0.0746304133585276	0.114301923691643	0.542680367944635	0.529319084413266	0.883257419500793	0.428099378526242	1.05127763072103	0.235955120139459	4.45371660286858	0.534362994323466	0.432194823628076	0.837181390872915
ENSG00000185009	AP3M1	4.52982599059857	4.5799526376133	4.76669974132789	3.5439378728	4.76748026774675	3.20703917383569	4.52386423013202	4.85631564352483	4.59875433206085	4.67631473439156	4.64515326510711	3.14772423587574	3.47066574856967	3.31460329494182	4.56206280372351	3.36741928113261	4.80197928483985	4.72003693640139	3.42487442297473	4.13273962725566	4.66289346277304	4.46556452019757	4.59921026902984	4.45495392170899	4.60666193530252	4.29093148454594	4.36493181365617	4.68310183027056	5.07953726322269	4.74086788871802
ENSG00000156110	ADK	3.96514753353194	3.48934188387549	3.67019758646608	2.91950125675006	3.92212815996136	3.28696438037053	3.99586075365919	3.79467222622023	3.43600087765861	4.05966278176825	3.2701610187745	3.09231405872439	3.40244135766023	4.92266598633326	4.35655204822482	3.28969651281432	4.45643423789634	3.12569645634795	2.63393008216299	3.96731043775434	3.58712791437898	3.88869851703985	4.8920584901346	3.21605674438224	3.51574696812636	3.09817739324543	4.02617779747035	4.41608793445842	3.4561967477688	4.51692871530765
ENSG00000176273	SLC35G1	1.47257499328496	1.26580307954121	1.39999268322273	0.483261045487911	1.14917064598634	1.09550997517506	1.33228870249709	1.54972784271553	1.97028722559719	1.4239276429019	1.54064706198815	0.840002627982218	0.765118956154949	1.23116952463075	1.33254147483676	0.846899737828991	1.98185359861811	2.28589224644004	1.91795382275206	2.14091106872051	1.36091319241421	1.29682556580948	1.72260543985017	2.4246983296323	1.3471165065407	1.70091642959462	2.62341232763954	1.96064531382622	1.81122706853084	1.50163217953348
ENSG00000138193	PLCE1	2.41186944518104	1.43703436357947	3.00849948243743	0.255029512872536	4.03633964360232	1.69090875617557	2.25818986546087	3.52580385231033	3.44282066470443	2.82331563681235	3.04323649886179	2.47269108063122	2.60201151652221	0.592091306897783	3.44079054883595	1.64191085143985	4.15790147686096	2.9089752984849	1.90067109334093	2.71843010801528	2.6595157222767	1.87323176376447	1.54562575743115	2.78713801048062	3.1118716354676	3.05777837625816	2.29934029646777	3.857530716117	3.82824929262749	3.14839891768376
ENSG00000173145	NOC3L	3.55957803446882	3.2419455915149	3.43257323518021	1.79347236393802	3.29049182754021	2.14200817504899	3.58152266486037	3.77697501954924	2.99565925545068	3.33271200108894	3.71788760375301	2.02118608669529	2.30147130348336	2.25657200511585	3.39162371155733	2.86642159219139	4.06535647667008	3.76433541791906	2.12997321595768	3.0620387563107	3.54107614397621	3.01648786329782	3.78978225511538	3.20476958006725	3.9416399983903	2.73065697482688	3.83528427787193	3.99929375034913	3.98803010652427	3.6869958393606
ENSG00000108239	TBC1D12	3.32553740944716	2.48081078960533	3.14883938489086	0.863135779428323	3.35912270198356	3.08081244939571	3.1336365720546	3.33641429780218	2.99881630422543	2.84157392708105	3.13162310849484	1.69471566850327	1.96984610752926	1.77568993717466	3.33077877010835	1.90017038297832	3.7261709157705	3.03763967628955	1.90447580791526	2.48126932491982	2.99875534147295	2.4564672498828	2.97790225014557	2.94619085385474	3.11176537735528	2.41360294955666	3.66662266919504	2.94010247930259	3.29403658744831	3.04889529210157
ENSG00000119969	HELLS	0.874392246062488	0.868934012950834	1.34595107373802	1.30572191663914	0.75924154567998	0.952610195463228	1.14689883688847	2.0778477549848	1.01750680432876	1.35062149652471	1.65445788829883	0.328608585362331	1.06746867272445	0.534477377651291	1.38796618845208	0.157469877178435	1.13125213639172	1.98149413798382	0.533124635152823	2.10273610079037	1.60925991413159	1.27449977229709	2.01766679105555	2.00222875997549	2.18927014867676	1.14245597878905	3.50279411590981	1.14069881929148	1.89622640863426	2.02356549575336
ENSG00000173124	C10orf129	0.186482172397479	0.122971108963815	0.903404070870194	0.034696469631877	0.0864449146236266	0.0323749869019301	0.221862125160076	0.120226978303931	0.0798615428557848	0.0813803682882501	0.056808054319956	0.0348375024990115	0.132050018706408	0.0426602535072444	0.0780954809043665	0.0325841318819921	0.111181345221039	0.0423707106333936	1.22806807683452	0.206227930705138	0.108731913302638	0.141678987039272	0.615485983131443	0.117232502595886	0.0503810039876771	0.823422329450297	0.791205827973804	0.858101961852148	0.0693209028905693	0.121663634119282
ENSG00000149968	MMP3	1.87392469544514	0.185229630324646	2.54263034017026	0.117949121278312	1.31704889107948	0.148188552596305	3.57948743830764	0.360901468201568	1.85583664939643	0.829224448196386	0.431637886440787	0.114440347003478	0.292270137267663	0.25752202563217	0.466431121994673	2.67793758279043	4.2216955612628	0.245448353712726	0.168317703492552	0.470952891865029	1.34875946707325	5.20352904996053	3.25540013399159	1.82521447098076	0.143103767510797	2.00504170111627	0.246439419354969	0.850453505473645	0.520931723603071	0.582065794656999
ENSG00000137745	MMP13	0.076505878219946	0.0110614925468872	0.217775420027021	0.00688140215651938	0.0794577986876178	0.00696282642760964	0.0735371499765195	0.0759022750174008	0.0173249133275489	0.0231176400315666	0.00714919493732088	0.00222723560272752	0.0193813392296495	0.00310659939611213	0.243772985622213	0.00710985913020612	0.0135471999788013	0.00256966344226661	0.00487909559095749	0.888578577133821	0.316092675451432	0.193786827988497	0.234573958851816	0.135972752852406	0.0176362513738445	0.0151172340625598	0.20681625620692	0.020513024284954	0.0139142756881937	0.470132583611164
ENSG00000137656	BUD13	4.41265556771322	3.57347732661489	4.62134998935159	3.81029794707353	4.57976789142548	3.32110485405993	4.55820733248111	4.94973347106434	4.43058893629127	4.35768395443349	4.90798265250707	2.81422295424101	3.41292399589261	2.93027982787167	4.61529947626626	3.47002429914968	4.9121701091743	5.00187153267315	3.13600103386031	4.33733045852601	4.49424204390533	4.21900185370956	4.43611381397128	4.56489306310771	4.65862956433844	4.0699234042334	5.46071299541928	4.82650839326576	5.15116696079718	4.69606623689217
ENSG00000109917	ZNF259	4.20365549959287	3.25983841040338	4.19461105715089	2.9694217496146	4.26491665721473	3.25849706654254	4.07935378549645	4.07230213563481	3.65431952394285	3.80050787824394	4.21292505687413	2.54555634206349	3.01023583959459	3.3286704730618	4.09455145699565	3.44600988539984	4.34281312322185	4.23237695133173	2.97667846623392	3.74898234465784	3.87155452626887	3.51966000504535	4.22685609992545	3.87552406178916	3.86985914127706	3.59064539155029	5.08976447141851	4.09521435017207	4.15033175056467	3.95300259133881
ENSG00000110243	APOA5	0.0714658990065368	0.0493918371599611	0.0577349641125334	0.078443927315669	0.09412202758111	0.0392355032357931	0.0724118312798735	0.0712777570189833	0.0611582297163362	0.0606497861784449	0.122151401870114	0.0201191107907495	0.0237735059546854	5.67201301966442	0.165654659986023	0.0236694149457382	0.049826833384282	0.0546396694531431	0.847591194733422	0.0646913404152569	0.0963677123536048	0.0414568058137638	0.058165548317721	0.377537625765566	0.0807406976601098	0.0832532050797985	1.34235277117959	0.116785294035286	0.0995270824183543	0.0442648585462399
ENSG00000160584	SIK3	4.04878202369073	3.57595443157939	4.36377222317055	3.81699204165756	4.61808824883432	4.64537864029732	4.3490764129285	4.68006109446981	4.38048765099171	4.20716732571872	4.66626293925876	3.16548268429547	3.36180721786207	3.31720881841312	4.51606801949793	3.90964367654221	4.86980939697766	4.78776612124044	2.99058648313592	4.91094504896136	4.22736252947511	3.7403443647485	4.05249240164393	4.26605320781036	4.31080775250442	3.92067305932613	5.48947618929069	4.93403229935003	4.93709195500382	4.29223268480916
ENSG00000134917	ADAMTS8	1.05701726462241	0.446501661213978	3.10308662986927	0.075360606471669	3.51915289776589	2.09261658569296	1.56524272642647	2.38900873380936	3.54079471892618	3.50942005450951	3.17891133840111	1.23087356252659	0.76249746118068	0.229984990608537	5.50065291399775	0.455742308452773	2.90440487191792	1.07832826182392	0.528272882242017	0.913345550729024	3.26446244705022	1.22457120556963	0.735457741204361	2.1827547979525	0.962213442273788	2.73075152684962	1.8441973538198	0.912022009757139	2.54836940716397	1.86199377805888
ENSG00000102678	FGF9	1.2725574217363	2.50548540228209	1.66899766666897	0.185019696913593	0.50242034121243	2.26698496322425	0.644516919551307	1.40822135951529	1.03483167987782	0.847098172077447	1.0859468163636	1.78289581181697	2.92337160522196	0.0432172511830128	1.37147510818145	0.559009762780569	1.22806151001875	1.52955764049153	0.425335817592756	2.46358037691165	0.621192332095415	0.656391381745969	0.251372935822202	1.40624275410242	0.248113742898705	0.727627310576348	1.518241998609	0.537121941487419	1.00382895570091	1.42705720870598
ENSG00000166147	FBN1	5.32453378162806	3.24465340837857	4.34825026534623	0.796013633155017	5.37984120023715	1.51439807383598	4.69560821891685	4.93623782490682	3.97126706666439	4.5223990097574	5.07288527679249	3.90128924864189	1.8396420447115	1.12745996394509	4.84048068528598	2.2000209801305	5.33736860942578	5.41601313771463	1.4467167818993	2.7715617103017	3.84090520896692	3.49466026101635	4.20855767502086	3.94672591637148	3.36689465312915	3.33480676925019	3.6394472233296	4.95456017923908	4.74355740471439	4.53009740498897
ENSG00000103995	CEP152	1.85500088233408	1.32497857276788	1.68816021375737	1.439472584264	1.68663563676496	0.822584297783107	1.81001310580933	1.98780899803655	1.75779628334447	1.86675550400663	2.12813454483217	0.999312220125876	1.51975584190998	0.678926507095247	2.19283564173451	0.540237274390415	3.00054530502765	2.32384644974512	1.36608776770986	1.30044005204322	1.86013674909674	1.97521168399984	2.01949258871939	2.09724543036788	2.07569591435925	1.64977333070588	3.92923838779578	2.61415685533738	2.06649236899883	2.19344849858194
ENSG00000255302	EID1	5.6724253419715	5.66874008044067	5.6724253419715	4.69125997438589	5.6724253419715	5.6531471952737	5.6724253419715	5.6700357505811	5.65351244845766	5.65042478577054	5.6724253419715	5.53573897775563	5.60739331081896	5.36578462621933	5.67117547416373	5.66826972641336	5.6724253419715	5.6724253419715	5.24774773731392	5.6724253419715	5.6724253419715	5.67153864703421	5.6160201093137	5.65447335162061	5.66973023181987	5.63598710550115	5.66345075746145	5.6724253419715	5.6724253419715	5.66665528389657
ENSG00000138593	SECISBP2L	4.62542566631191	4.22879232642802	4.56919155288989	2.23558388157735	5.04953887784429	4.88306577797749	4.59336239904885	4.95609822318576	4.40096208157659	4.48059272768266	4.96069458408806	3.08308724990721	3.5605736339379	2.94922234324661	4.91988581255541	3.39895704630895	5.66960974823754	4.81751118638092	2.94666735264909	4.31653101895563	4.52777083041357	4.91191384534235	4.28194332096423	4.11425879003144	3.83014070630187	4.20590664429955	4.27231469127707	5.0501750680123	4.97890342442633	4.67347220228798
ENSG00000166949	SMAD3	5.28531666259228	2.9968085687192	5.38570754485127	2.83133130852991	5.05965116357115	3.25398422946821	5.04340294128934	5.57669597389897	4.41803609539389	4.86701963291853	5.36771368693927	3.73705043445823	4.26991094575347	3.54603805720221	5.08198019165685	4.84338124714163	4.97017080160376	5.52559606065174	3.52126662190819	4.61992508506082	5.29130737071968	4.35007344355116	5.0640166084466	4.90111354879308	4.57174339232053	4.18198345373883	3.12532690377437	5.60312429642174	5.41504340301536	5.43497585068304
ENSG00000103591	AAGAB	4.15447288314647	4.50211038902225	4.58099394179918	3.40337921140168	4.2381375660067	3.83500789908652	4.43542062526854	4.3899269579536	4.28681823442334	4.39359890289163	4.39042856402784	3.19153377604528	4.07543873977706	3.16352341847491	4.60409787082492	4.26046799643627	4.29772143174133	3.88600791722004	3.33646446914143	5.08570039865057	4.6268203276599	4.28840284233317	4.51805536548724	4.41597379178862	4.53412140770437	4.396788548222	5.12051392421158	5.06375200039276	4.57262992711596	4.44680257177779
