ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000160584	SIK3	-0.105728345707163	-0.341373511348514	-0.684439687496215	0.196896632204315	0.189843799866315	0.523227460252946	0.103378104094943	-0.0911009196664738	-0.178568366003306	0.536223357033893	1.04749646651286	1.16705206604782	0.340605124823354	0.287078449537384	0.109745027968237	0.131080708823916	0.415641612182653	0.40200613823718	0.329717832834968	-0.0576529755844678	0.0886822938528869	-0.422162560611197	-0.473595241097826	0.30327056771418	0.524423742306225	0.467678208983133	-0.199239188640556	0.314967285277736	-0.644336986553652	0.315692386713448	0.405868820183152	-0.838676138614399	-1.34936731916694	-0.917349821581666	-0.49987484339087	-0.943185300662491	0.255673900422319	-0.520049754327111	-0.350750442533402	0.609415277902057	0.527372002164834	-1.26980763593969	0.650550929885751	-0.0330315896004972	-0.172773185747155	-0.084121643501532	0.00565908873475143	0.05041363342881	-0.339721059749473	1.22908207021509	0.673638180274422	0.676697835928215	0.0318385657335558	-0.43644365294086
ENSG00000134917	ADAMTS8	-0.943106800833191	-0.766004808568046	-1.47404418346468	2.35520231276836	1.68566810865306	1.0741065922757	1.18254078519061	0.0847896654200957	0.51794184548044	0.530200273934049	-1.1964246098873	-1.01624409477572	1.29436681611253	1.21359065444453	0.243251096073159	-0.386533527332729	0.666834166124901	0.475669623338234	-0.139838573368707	-0.507783225812468	-0.355303118252186	-1.79224218496388	-1.8725512374782	-0.166245681560785	1.03970060275303	2.4083937904006	0.896164998077331	1.96726850232628	0.654855372651575	2.3199083747798	1.25836549372245	-0.143553015336361	-1.23199905405933	-1.19355774180419	-0.403474519490998	-1.69056085407012	3.58010706931909	-0.695974639109034	-1.46480353622589	0.98385902723926	-0.842217582854737	-1.39227296243664	-1.00720029394964	1.34391660237156	-0.826083775301911	-1.05788832764745	0.262208953273837	-0.958332402404872	0.810205682170964	-0.0763484908588608	-1.00852383492152	0.627823562485315	-0.0585520666197774	-1.83887837214978
ENSG00000102678	FGF9	-0.406767919354597	0.912228294382848	1.4188319479287	-0.53457774366194	-0.29444736266923	-0.721487562203037	0.582344212315577	0.0674315805071751	1.02975619026499	0.61523988644668	3.71261127393714	3.49767145994979	1.43252789586432	1.76115962232965	0.231290897468997	0.477352955870355	0.807603616378428	0.466488829649066	-0.254305118465491	0.0375333426773336	-0.442136534802088	-0.999428416569176	-0.791664263780519	-0.0924050364520134	0.694143552614421	-0.152380498169343	0.0405634568982549	0.193047319762924	-0.745245160088441	-0.00959041543836035	-0.000706637989793313	0.886124129332837	0.50767920901008	1.79923548535556	2.63322479301996	-1.04343620317038	0.284821653828052	-0.430262072607425	-0.527643691572826	0.141408055665357	0.442904186138141	-0.661317636760639	1.37692692255826	-0.465461122257979	-0.82218159671518	-0.728549003789007	0.319589299749027	-0.838539711454689	-0.359026143777046	0.431588544255604	-0.549531512865975	-0.0828244986524826	0.340403754352581	-0.926977720216907
ENSG00000166147	FBN1	1.75673877080761	1.64846131824385	-0.371794510944367	2.02124945092715	1.93090392874897	1.53474106232306	0.731802346023296	-2.3447835137558	-2.30454528001312	-1.93677243798908	-2.94092865150484	-2.72584004324636	-1.70913713893112	-1.89857680929832	-2.12682302815027	-1.91596749539637	-2.00088686384482	-2.09037134955368	-1.30956141132877	-1.8584808950365	1.07916029959391	2.05597742264856	-1.09697769024299	1.16525388076979	1.45887232791655	0.626767489644847	0.104974980643996	1.78075306730554	-0.498484542384714	1.78247737177034	1.45643735746955	1.09727830726579	-0.52195372516992	-1.78955980056978	-1.50578494799687	-2.48898795537785	1.22403276596304	-0.121787658306585	-1.41642693919244	1.72092069010284	1.79956521839169	-2.16973113742364	-0.844886209021238	0.224457289643977	-0.221553159594608	0.240701905046817	0.330277997048538	-0.249553266193793	-0.281641150072749	0.0229993040066633	1.33811225991614	1.12710948539145	0.913649485666035	-3.2176282566195
ENSG00000103995	CEP152	0.145800473681253	0.243748183518031	-0.340210447993169	0.0867508885099106	0.499260804928801	-0.194068996461499	0.0229711929963227	-1.08782511128373	-1.10999117504646	-0.827097240994734	-0.285751351727733	-0.231455316964716	-0.847373469601688	-0.958248584415807	-1.0805503766994	-1.12248918455753	-0.950910156159513	-0.973288820659449	-0.748147434114261	-0.981306791607372	0.144824085048278	0.984754346342958	2.5637046017788	0.40585813319466	0.247705636948261	0.00451492645605498	0.173539384197964	0.122290287342759	0.338678791854764	0.111530060304723	0.462945524071123	-0.333093746189	-0.996348861647693	-0.156126462385729	0.0817990962604899	-0.986262513665803	0.527646620973465	0.310022663238787	-1.12495174637063	1.3353562842666	0.658657428984073	-0.299101253051192	-0.364748968717832	0.194947728335689	0.13358816124635	0.0912007339329473	0.432056409606835	0.410506893598205	-0.0154156900551655	2.26404936703473	0.948967834576327	0.401303348237781	0.528259477820893	-0.868576384391091
ENSG00000255302	EID1	0.0845411012558062	0.0845411012558062	0.0808558397249814	0.0845411012558062	0.0845411012558062	0.0845411012558062	0.0845411012558062	0.0568682809606375	0.0736109297407605	0.0452991710143167	0.0845411012558062	0.0845411012558062	0.0817023009021239	0.0838327473450519	0.0522983302809725	0.0707387274983309	0.0246903342396538	0.0449853384894162	0.0800595428163587	0.0730825647011014	0.0845411012558062	0.0845411012558062	0.0845411012558062	0.0794964083205356	0.0845411012558062	0.0845411012558062	0.0482525691196446	0.0845411012558062	0.0272603738497256	0.0845411012558062	0.0845411012558062	0.0796889453588722	-0.183063955943438	0.0164487392255038	0.0845411012558062	-0.222099614496355	0.0832912334480415	0.0836544063185206	0.0803854856976702	0.0845411012558062	0.0845411012558062	-0.340136503401767	0.0845411012558062	0.0845411012558062	-0.0133780592809079	0.0233515250592572	0.0665891109049203	0.0818459911041806	0.0481028647854637	0.0755665167457627	0.0845411012558062	0.0845411012558062	0.0787710431808769	-1.12274714574688
ENSG00000138593	SECISBP2L	0.467814951334868	0.0500719704171618	-0.116525159875002	0.637340723862696	0.606761385793967	0.783079385231297	0.223874066586866	0.508941616176532	0.197081073161329	0.342505775794911	0.812045984441073	0.664867379192913	0.356934896979516	0.610988841052082	0.776127447721883	0.437528173277648	0.152394342201216	0.362809408366602	1.26457799805415	0.839428366061999	0.248044912745823	0.272770091040275	0.591243822791327	0.486954543501411	0.722224310925937	0.364582301914052	-0.228182411073485	0.372585509399595	-0.183473706549461	0.305982650298389	0.615377097785036	-1.00082562749884	-1.52181953550877	-0.794389387800508	-0.579776224363277	-1.39609514305642	0.574568326252384	0.566596359039327	-0.946360439994074	1.32429226193451	0.472193700077892	-1.39865013365394	-0.0287864673473923	0.182453344110547	-0.227261135312052	-0.163843459705695	-0.23105869627158	-0.515176780001155	-0.139410842003474	-0.0730027950259558	0.70485758170928	0.633585938123307	0.328154715984951	-2.73221052179582
ENSG00000166949	SMAD3	0.97165955305926	0.710460302899556	-1.43421464906665	0.869393423399946	0.606633974906847	0.479710700960727	0.954684327065429	-1.0746835649302	-0.853846774551794	-0.587581219202778	-2.21006914563884	-1.66808612143781	-0.496666284468374	-0.618599849794048	-1.41729731982422	-1.66071048498412	-0.842068143852006	-0.885560601482594	-1.82837193828024	-1.61425385212456	0.612379723503491	1.11025961478649	0.222421585749921	1.15221943223418	1.13978074760418	0.0932590568660049	-0.110597528459001	0.168297007727318	0.910930775029051	0.119100702578375	0.936690469153426	-0.0944860885267553	-1.28929637608125	-0.183207159570742	0.308404088157923	-0.884985160583639	0.650956973871007	-0.0809497742346895	0.412358029355789	0.539147583817911	1.0945728428659	-0.909756595877657	0.188901867274972	0.860284152933834	0.46376107383893	0.435666917623683	0.47009033100724	0.140720174534688	-0.249039764047016	-1.30569631401148	1.1721010786359	0.98402018522951	1.0039526328972	-2.01962270148245
ENSG00000103591	AAGAB	0.0524833927760191	-0.146676358892125	0.310631342462037	0.159299611286622	0.142864826604564	-0.0615623936649438	0.389514895238971	-0.7787125961799	-0.213784320978809	-0.50989405332732	-0.231962991145964	-0.267992248638308	0.11087913292571	0.336963963337684	-0.821171082788553	-0.164196819544798	-0.454012901886538	-0.70804237535731	-0.658387898028443	-0.634215497514569	0.243941578708331	0.867497150323428	0.777669370210422	0.137543589258451	0.253261801314825	-0.00363918013990358	0.18627251610236	-0.0364218153758814	0.472459884264227	0.0844779366955515	0.198949517467627	-0.837180854110616	-1.16157937847199	-0.146675447818456	0.534956440217084	-1.0279556280853	0.412618824264713	0.0969237957729584	0.0689889498760568	0.106242385181115	-0.30547112934017	-0.855014577418783	0.894221352090355	0.435341281099684	0.101376932622593	0.131706604667523	0.224494745228404	0.342642361144155	0.205309501661791	0.929034877651371	0.872272953832544	0.381150880555745	0.255323525217578	-1.14895260566741
ENSG00000103599	IQCH	-0.118652539981778	-0.179543373339635	0.0525414721683389	-0.178384554106841	-0.0947990525794318	-0.232205705800448	0.0522360017638298	-0.128137250449677	-0.131668473772971	0.0170686811374482	-0.264391709334442	-0.20964122564138	-0.103328000822207	-0.0741853014759465	-0.0546962719618142	0.232007641021617	-0.045936840968206	-0.230965640184137	-0.0525942144876346	-0.15688084319348	0.150083240628743	0.172767578699595	-0.163320265212921	-0.024179979440438	0.224465100736625	-0.169955131773149	-0.192040991965225	-0.237773747171633	-0.192999209957082	-0.202666719387731	0.55239305447644	-0.248932628735777	-0.339133754402185	0.33805429313177	0.547392568743817	-0.30146195731403	0.242827518031381	-0.0854159438825595	-0.348694148594511	0.0519820634055214	-0.00333178443015061	-0.181474132349662	1.17590135470839	0.134608206367786	-0.0550161181729835	-0.0801816579960739	-0.255474682214723	-0.230540424417883	-0.0938599255566788	2.68111576105753	1.03726478879803	0.0287077729441407	-0.0349896123332087	-0.461467818887641
ENSG00000189227	C15orf61	0.532590975618676	-0.0907058157401152	-0.306509653342527	-0.301870951168091	-0.187358636112339	-0.192679688669505	-0.217532097468902	-0.125511414960926	0.0808447875961354	0.203031635425186	1.45974396437168	1.24360518953113	0.146241043422139	0.406638044189977	-0.184324227228424	-0.00346611475396603	0.396186911386753	0.0642320330869041	-0.230269944028181	-0.251429893469458	0.228425805295538	0.915290249274689	-0.406894707733991	0.149832255304905	0.221498756394642	-0.175356326510535	-0.392260511012366	-0.132872192719858	-0.537979794451168	-0.150991293835658	0.17323102913425	-0.274906973770575	-0.417805087138104	-0.616277158218286	-0.474338816871944	-0.976293968811035	-0.114988757646786	-0.265111258067345	0.90354982226128	0.0283670569127492	0.0547144737666356	-0.594628595754018	0.844320247057025	-0.235273747037965	0.220464398787779	0.259681190789104	-0.521390694238666	-0.58947162767129	-0.495470187364923	1.44743773310297	0.165423600296279	0.0232026115951153	-0.0761666964994831	-1.4914912936737
ENSG00000137764	MAP2K5	0.426717742556173	-0.0145401355153033	0.112921592217209	0.257377101604994	0.178458958340694	0.458731499182817	0.290588427607076	-0.705014554849904	-0.278785210270105	-0.530864551687511	0.441044397042605	0.4845136079379	0.142288459312673	0.1688763006697	-0.541862145420146	-0.420012471497091	-0.345649556144869	-0.722800983085166	-0.516385774144567	-0.793635091135412	0.261693423755781	0.572904119402083	-0.0130333790385962	0.51942945736833	0.681635329955902	0.516810640831049	0.053749512561582	0.234346218716326	-0.465013840487621	0.202937747008503	0.517477930921742	-0.703813691669274	-0.894266516742511	-0.728615952283853	-0.628787124718709	-1.12475244783034	0.108874694276601	-0.194547288052416	-0.0770083591528441	0.649842388351183	0.796367012523755	-0.941094499283432	0.163828277237373	0.0768814366486511	0.309144842878164	0.421064389851279	-0.14837634458197	-0.055856302183954	-0.246076693185018	0.987790170465642	0.313581545151662	0.603214909174387	0.21125601215524	-1.34612889145561
ENSG00000188779	SKOR1	0.115683521625126	-0.163073650425668	-0.25835761367866	0.133944947462199	0.0126471928254308	0.154045780089913	0.0427218234098123	-0.288178938753617	-0.135793451595273	-0.167860513809348	2.38775824791421	2.87724889403718	0.276954168308471	0.0917739941931339	-0.293921818462931	0.038454770667135	-0.131658757005697	-0.22557398376167	0.138918045951176	-0.380514340436077	0.132084278921019	-0.54364963461973	-0.60798704222185	0.4071115365469	0.417302698032939	0.215170760263415	-0.0820491347077477	0.0722523395946114	-0.488951747294311	-0.00745013867425985	0.304339632352009	-0.585322068959365	-0.659959306755918	-0.438984514102353	-0.560391379103621	-0.704546327707483	-0.0209204855679729	-0.26836560868829	-0.459298010731286	0.395514448743655	0.562963251574086	-0.528144923839677	0.693635883222758	0.16413611133293	0.25022236124931	0.310336191245774	-0.0447725078058209	-0.18571267771357	-0.231097299808362	0.875732702377002	0.110947215594961	0.387585656293174	0.104560086867799	-0.72398775623535
ENSG00000136381	IREB2	0.557355265389639	0.221077691778538	1.05272821184242	0.102539855343759	0.226611635225824	0.320269229771985	0.434252808567718	-1.33880473857185	-1.0672822116388	-1.07543853570811	0.518236098734337	0.340775678936684	-0.89880363022768	-0.739831791810895	-1.33621725852373	-0.954528413335401	-0.975503726206919	-1.34610378694022	-0.985987029297482	-1.28435931813839	0.446302512128561	0.94956633173938	1.26405210988597	0.886284411351695	0.878024161942267	0.278723132227792	0.114266806297366	0.039401155435968	0.228550422187512	0.00303182395721866	0.681350291994014	-0.902243611027176	-1.35952738488076	-0.746574887465841	-0.363374146255184	-0.751378823672623	0.407721971292758	0.0877248814311558	-0.0865332162044697	0.793935497554877	0.884713149813047	-0.958371423082543	0.0990333947649217	0.352308688076546	0.386463413102528	0.422326789404409	0.342432222656813	0.44571464788256	-0.176864374914239	0.542387052995664	0.691224218780036	0.870049346475364	0.619941597305386	-1.42261996837225
ENSG00000188266	HYKK	0.331869439639147	-0.140688220155086	0.199375944385419	0.518743646716792	0.354872395712714	0.377834058856304	0.435287141077068	-0.406752640035114	-0.340707540224321	-0.25083892633806	-0.419147834349685	-0.372677466796188	-0.338236234350148	-0.239799159996194	-0.522433988367484	-0.510382508665177	-0.114797260427772	-0.401596720817129	-0.526490321399956	-0.593126709090417	0.381331540556971	-0.24801713771916	-0.857930542204634	0.913426316830047	0.926352485591175	0.459498742659278	0.241879147991036	0.347725250047588	-0.162847177102445	0.279279212617544	0.587464186268315	-0.179128258147027	-0.607492619057933	0.281908183406603	0.187597627924248	-0.261415500440783	-0.224954461617595	0.175486076471242	-0.296858758694186	1.09423700684139	1.01924202041629	-0.317921482307342	0.273760124652098	0.631670343447764	-0.191372973124576	-0.0515172090277384	0.421686590591245	-0.488432674301753	0.217076939621381	0.313895299512297	0.520169573520269	0.750757943429877	0.486055125531467	-1.26703551171172
ENSG00000041357	PSMA4	0.456636868984023	0.2380338530271	0.211724954662612	0.314010778537921	0.390787008308301	0.32952768210777	0.354097068966876	-1.16792622529728	-0.951092872228725	-1.1601917603346	0.0139190061530104	-0.124277322921797	-0.673143281068327	-0.428340707801035	-1.05917401730697	-0.644957374115361	-1.05786791023624	-1.3277711709009	-0.442688220005414	-0.970827748998991	0.359170208014971	0.810468867088287	0.972268172691405	0.513296083640438	0.586585097034617	0.506504618236315	0.318903983021498	0.25518473625851	0.436000535422236	0.310430640504377	0.455376664839451	-0.749493982857133	-0.890566988374853	-0.418199363402812	0.0384938685927103	-0.30882721074178	0.535813861418928	-0.185739595502023	0.253192725074855	0.482651140717678	0.197406029400811	-1.35123208671483	-0.18933946425296	0.533948245078502	0.103249438699585	0.0762485044877547	0.417333530753316	0.621923408318121	-0.11299286747914	0.841894108933212	0.362084421731498	0.608792446818661	0.382950488888989	-1.52174895227957
