ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000109917	ZNF259	4.17349862399873	4.24061300147626	3.25983841040338	4.21434140831961	4.1775236676097	4.32950613689482	4.19461105715089	2.9544082760396	3.21559561730227	2.91283291390079	3.69998381624559	3.59805743439892	3.40216477938711	3.6190558394691	3.06309597410246	3.37489234518855	2.99885693920425	2.7704892001699	3.56880658447596	3.11184830481905	4.07935378549645	4.78064977150128	4.82566810736665	3.97744550740464	4.15767310104196	3.78950514012176	3.5301219011972	3.79814458535367	3.74705406386817	3.85983428953016	4.21292505687413	2.7751262083202	2.31758071098912	2.98601408802541	3.52494806043961	3.3286704730618	4.09455145699565	3.51966000504535	3.44600988539984	4.34281312322185	4.23237695133173	2.97667846623392	3.74898234465784	3.87155452626887	4.02737839434913	4.00056868722058	3.87552406178916	3.86985914127706	3.59064539155029	5.08976447141851	4.09521435017207	4.15033175056467	3.95300259133881	2.54162457577506
ENSG00000110243	APOA5	0.0586880065941126	0.0871253124435743	0.0493918371599611	0.0905842226747067	0.111355884676245	0.0901887033227897	0.0577349641125334	0.0150510079879188	0.023158007436683	0.0214993132765975	0.0895264947068855	0.107787433165451	0.036866802948907	0.0322480982065144	0.0204794614856602	0.0457065315206778	0.0222163052337313	0.0246792364706836	0.0265282697607806	0.0189376128928894	0.0724118312798735	0.0896610035717786	0.0270213722564112	0.0892234393894383	0.0551266428855738	0.0691529418726681	0.0538133340653219	0.0617590345537097	0.0473245709090863	0.0742022644964444	0.122151401870114	0.0252436012395049	0.0150302070812216	0.0238184852374786	0.0228176961953309	5.67201301966442	0.165654659986023	0.0414568058137638	0.0236694149457382	0.049826833384282	0.0546396694531431	0.847591194733422	0.0646913404152569	0.0963677123536048	0.0508003502924802	0.0418672175890483	0.377537625765566	0.0807406976601098	0.0832532050797985	1.34235277117959	0.116785294035286	0.0995270824183543	0.0442648585462399	0.0902949532498556
ENSG00000160584	SIK3	4.15466577336845	3.91902060772709	3.57595443157939	4.45729075127992	4.45023791894192	4.78362157932855	4.36377222317055	4.16929319940913	4.0818257530723	4.7966174761095	5.30789058558847	5.42744618512343	4.60099924389896	4.54747256861299	4.37013914704384	4.39147482789952	4.67603573125826	4.66240025731279	4.59011195191058	4.20274114349114	4.3490764129285	3.83823155846441	3.78679887797778	4.56366468678979	4.78481786138183	4.72807232805874	4.06115493043505	4.57536140435334	3.61605713252196	4.57608650578906	4.66626293925876	3.42171798046121	2.91102679990867	3.34304429749394	3.76051927568474	3.31720881841312	4.51606801949793	3.7403443647485	3.90964367654221	4.86980939697766	4.78776612124044	2.99058648313592	4.91094504896136	4.22736252947511	4.08762093332845	4.17627247557408	4.26605320781036	4.31080775250442	3.92067305932613	5.48947618929069	4.93403229935003	4.93709195500382	4.29223268480916	3.82395046613475
ENSG00000134917	ADAMTS8	0.977439043845468	1.15454103611061	0.446501661213978	4.27574815744702	3.60621395333172	2.99465243695436	3.10308662986927	2.00533551009876	2.4384876901591	2.45074611861271	0.724121234791362	0.90430174990294	3.21491266079118	3.13413649912319	2.16379694075182	1.53401231734593	2.58738001080356	2.39621546801689	1.78070727130995	1.41276261886619	1.56524272642647	0.128303659714785	0.0479946072004579	1.75430016311787	2.96024644743169	4.32893963507926	2.81671084275599	3.88781434700494	2.57540121733023	4.24045421945846	3.17891133840111	1.7769928293423	0.688546790619331	0.726988102874469	1.51707132518766	0.229984990608537	5.50065291399775	1.22457120556963	0.455742308452773	2.90440487191792	1.07832826182392	0.528272882242017	0.913345550729024	3.26446244705022	1.09446206937675	0.862657517031214	2.1827547979525	0.962213442273788	2.73075152684962	1.8441973538198	0.912022009757139	2.54836940716397	1.86199377805888	0.0816674725288753
ENSG00000102678	FGF9	0.679885534998798	1.99888174873624	2.50548540228209	0.552075710691454	0.792206091684164	0.365165892150357	1.66899766666897	1.15408503486057	2.11640964461838	1.70189334080007	4.79926472829054	4.58432491430319	2.51918135021772	2.84781307668305	1.31794435182239	1.56400641022375	1.89425707073182	1.55314228400246	0.832348335887904	1.12418679703073	0.644516919551307	0.0872250377842184	0.294989190572875	0.994248417901381	1.78079700696782	0.934272956184051	1.12721691125165	1.27970077411632	0.341408294264953	1.07706303891503	1.0859468163636	1.97277758368623	1.59433266336347	2.88588893970896	3.71987824737335	0.0432172511830128	1.37147510818145	0.656391381745969	0.559009762780569	1.22806151001875	1.52955764049153	0.425335817592756	2.46358037691165	0.621192332095415	0.264471857638214	0.358104450564387	1.40624275410242	0.248113742898705	0.727627310576348	1.518241998609	0.537121941487419	1.00382895570091	1.42705720870598	0.159675734136487
ENSG00000166147	FBN1	5.37318669013055	5.26490923756679	3.24465340837857	5.63769737025009	5.54735184807191	5.151188981646	4.34825026534623	1.27166440556714	1.31190263930982	1.67967548133386	0.675519267818096	0.890607876076579	1.90731078039182	1.71787111002462	1.48962489117267	1.70048042392657	1.61556105547812	1.52607656976926	2.30688650799417	1.75796702428644	4.69560821891685	5.6724253419715	2.51947022907995	4.78170180009273	5.07532024723949	4.24321540896779	3.72142289996694	5.39720098662848	3.11796337693823	5.39892529109328	5.07288527679249	4.71372622658873	3.09449419415302	1.82688811875316	2.11066297132607	1.12745996394509	4.84048068528598	3.49466026101635	2.2000209801305	5.33736860942578	5.41601313771463	1.4467167818993	2.7715617103017	3.84090520896692	3.39489475972833	3.85714982436976	3.94672591637148	3.36689465312915	3.33480676925019	3.6394472233296	4.95456017923908	4.74355740471439	4.53009740498897	0.398819662703442
ENSG00000103995	CEP152	1.8109894944423	1.90893720427908	1.32497857276788	1.75193990927096	2.16444982568985	1.47112002429955	1.68816021375737	0.577363909477322	0.555197845714585	0.838091779766316	1.37943766903332	1.43373370379633	0.817815551159361	0.706940436345242	0.58463864406165	0.542699836203517	0.714278864601537	0.691900200101601	0.917041586646789	0.683882229153678	1.81001310580933	2.64994336710401	4.22889362253985	2.07104715395571	1.91289465770931	1.6697039472171	1.83872840495901	1.78747930810381	2.00386781261581	1.77671908106577	2.12813454483217	1.33209527457205	0.668840159113357	1.50906255837532	1.74698811702154	0.678926507095247	2.19283564173451	1.97521168399984	0.540237274390415	3.00054530502765	2.32384644974512	1.36608776770986	1.30044005204322	1.86013674909674	1.7987771820074	1.756389754694	2.09724543036788	2.07569591435925	1.64977333070588	3.92923838779578	2.61415685533738	2.06649236899883	2.19344849858194	0.796612636369959
ENSG00000255302	EID1	5.6724253419715	5.6724253419715	5.66874008044067	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.64475252167633	5.66149517045645	5.63318341173001	5.6724253419715	5.6724253419715	5.66958654161781	5.67171698806074	5.64018257099666	5.65862296821402	5.61257457495534	5.63286957920511	5.66794378353205	5.66096680541679	5.6724253419715	5.6724253419715	5.6724253419715	5.66738064903622	5.6724253419715	5.6724253419715	5.63613680983533	5.6724253419715	5.61514461456541	5.6724253419715	5.6724253419715	5.66757318607456	5.40482028477225	5.60433297994119	5.6724253419715	5.36578462621933	5.67117547416373	5.67153864703421	5.66826972641336	5.6724253419715	5.6724253419715	5.24774773731392	5.6724253419715	5.6724253419715	5.57450618143478	5.61123576577495	5.65447335162061	5.66973023181987	5.63598710550115	5.66345075746145	5.6724253419715	5.6724253419715	5.66665528389657	4.46513709496881
ENSG00000138593	SECISBP2L	4.81313243763789	4.39538945672019	4.22879232642802	4.98265821016572	4.95207887209699	5.12839687153432	4.56919155288989	4.85425910247956	4.54239855946435	4.68782326209794	5.1573634707441	5.01018486549594	4.70225238328254	4.95630632735511	5.12144493402491	4.78284565958067	4.49771182850424	4.70812689466963	5.60989548435717	5.18474585236502	4.59336239904885	4.6180875773433	4.93656130909435	4.83227202980444	5.06754179722896	4.70989978821708	4.11713507522954	4.71790299570262	4.16184377975356	4.65130013660141	4.96069458408806	3.34449185880419	2.82349795079425	3.55092809850252	3.76554126193975	2.94922234324661	4.91988581255541	4.91191384534235	3.39895704630895	5.66960974823754	4.81751118638092	2.94666735264909	4.31653101895563	4.52777083041357	4.11805635099097	4.18147402659733	4.11425879003144	3.83014070630187	4.20590664429955	4.27231469127707	5.0501750680123	4.97890342442633	4.67347220228798	1.61310696450721
ENSG00000166949	SMAD3	5.40268277084511	5.1414835206854	2.9968085687192	5.30041664118579	5.03765719269269	4.91073391874657	5.38570754485127	3.35633965285564	3.57717644323405	3.84344199858307	2.22095407214701	2.76293709634804	3.93435693331747	3.8124233679918	3.01372589796163	2.77031273280173	3.58895507393384	3.54546261630325	2.6026512795056	2.81676936566128	5.04340294128934	5.54128283257233	4.65344480353577	5.58324265002002	5.57080396539002	4.52428227465185	4.32042568932684	4.59932022551316	5.3419539928149	4.55012392036422	5.36771368693927	4.33653712925909	3.1417268417046	4.2478160582151	4.73942730594377	3.54603805720221	5.08198019165685	4.35007344355116	4.84338124714163	4.97017080160376	5.52559606065174	3.52126662190819	4.61992508506082	5.29130737071968	4.89478429162478	4.86669013540953	4.90111354879308	4.57174339232053	4.18198345373883	3.12532690377437	5.60312429642174	5.41504340301536	5.43497585068304	2.4114005163034
ENSG00000103591	AAGAB	4.24396243933623	4.04480268766809	4.50211038902225	4.35077865784683	4.33434387316478	4.12991665289527	4.58099394179918	3.41276645038031	3.9776947255814	3.68158499323289	3.95951605541425	3.9234867979219	4.30235817948592	4.5284430098979	3.37030796377166	4.02728222701541	3.73746614467367	3.4834366712029	3.53309114853177	3.55726354904564	4.43542062526854	5.05897619688364	4.96914841677063	4.32902263581866	4.44474084787504	4.18783986642031	4.37775156266257	4.15505723118433	4.66393893082444	4.27595698325576	4.39042856402784	3.3542981924496	3.02989966808823	4.04480359874176	4.7264354867773	3.16352341847491	4.60409787082492	4.28840284233317	4.26046799643627	4.29772143174133	3.88600791722004	3.33646446914143	5.08570039865057	4.6268203276599	4.2928559791828	4.32318565122773	4.41597379178862	4.53412140770437	4.396788548222	5.12051392421158	5.06375200039276	4.57262992711596	4.44680257177779	3.0425264408928
ENSG00000103599	IQCH	0.377105059478649	0.316214226120792	0.548299071628766	0.317373045353585	0.400958546880995	0.263551893659979	0.547993601224257	0.367620349010749	0.364089125687456	0.512826280597875	0.231365890125984	0.286116373819047	0.39242959863822	0.42157229798448	0.441061327498613	0.727765240482043	0.449820758492221	0.26479195927629	0.443163384972792	0.338876756266947	0.64584084008917	0.668525178160022	0.332437334247506	0.471577620019989	0.720222700197052	0.325802467687278	0.303716607495202	0.257983852288794	0.302758389503344	0.293090880072696	1.04815065393687	0.24682497072465	0.156623845058242	0.833811892592197	1.04315016820424	0.194295642146397	0.738585117491808	0.410341655577867	0.147063450865916	0.547739662865948	0.492425815030276	0.314283467110765	1.67165895416882	0.630365805828213	0.440741481287443	0.415575941464353	0.240282917245704	0.265217175042543	0.401897673903748	3.17687336051796	1.53302238825845	0.524465372404568	0.460767987127218	0.0342897805727859
ENSG00000189227	C15orf61	2.74000079505554	2.11670400369675	1.90090016609434	1.90553886826877	2.02005118332452	2.01473013076736	1.98987772196796	2.08189840447594	2.288254607033	2.41044145486205	3.66715378380855	3.45101500896799	2.353650862859	2.61404786362684	2.02308559220844	2.2039437046829	2.60359673082362	2.27164185252377	1.97713987540868	1.95597992596741	2.4358356247324	3.12270006871155	1.80051511170287	2.35724207474177	2.42890857583151	2.03205349292633	1.8151493084245	2.07453762671701	1.6694300249857	2.05641852560121	2.38064084857111	1.93250284566629	1.78960473229876	1.59113266121858	1.73307100256492	1.23111585062583	2.09242106179008	1.94229856136952	3.11095964169814	2.23577687634961	2.2621242932035	1.61278122368285	3.05173006649389	1.9721360723989	2.42787421822464	2.46709101022597	1.6860191251982	1.61793819176557	1.71193963207194	3.65484755253983	2.37283341973314	2.23061243103198	2.13124312293738	0.715918525763164
ENSG00000137764	MAP2K5	3.87586326130625	3.43460538323478	3.56206711096729	3.70652262035507	3.62760447709077	3.9078770179329	3.73973394635715	2.74413096390018	3.17036030847997	2.91828096706257	3.89018991579268	3.93365912668798	3.59143397806275	3.61802181941978	2.90728337332993	3.02913304725299	3.10349596260521	2.72634453566491	2.93275974460551	2.65551042761467	3.71083894250586	4.02204963815216	3.43611213971148	3.96857497611841	4.13078084870598	3.96595615958113	3.50289503131166	3.68349173746641	2.98413167826246	3.65208326575858	3.96662344967182	2.7453318270808	2.55487900200757	2.72052956646623	2.82035839403137	2.32439307091974	3.55802021302668	3.25459823069766	3.37213715959723	4.09898790710126	4.24551253127383	2.50805101946665	3.61297379598745	3.52602695539873	3.75829036162824	3.87020990860136	3.30076917416811	3.39328921656612	3.20306882556506	4.43693568921572	3.76272706390174	4.05236042792447	3.66040153090532	2.10301662729447
ENSG00000188779	SKOR1	1.00148664810063	0.722729476049832	0.62744551279684	1.0197480739377	0.898450319300931	1.03984890656541	0.928524949885312	0.597624187721883	0.750009674880227	0.717942612666152	3.27356137438971	3.76305202051268	1.16275729478397	0.977577120668634	0.591881308012569	0.924257897142635	0.754144369469802	0.66022914271383	1.02472117242668	0.505288786039423	1.01788740539652	0.34215349185577	0.277816084253649	1.2929146630224	1.30310582450844	1.10097388673891	0.803753991767752	0.958055466070111	0.396851379181188	0.87835298780124	1.19014275882751	0.300481057516135	0.225843819719582	0.446818612373147	0.325411747371878	0.181256798768017	0.864882640907527	0.61743751778721	0.426505115744214	1.28131757521915	1.44876637804959	0.357658202635823	1.57943900969826	1.04993923780843	1.13602548772481	1.19613931772127	0.841030618669679	0.70009044876193	0.654705826667138	1.7615358288525	0.996750342070461	1.27338878276867	0.990363213343299	0.16181537024015
ENSG00000136381	IREB2	3.99481210965396	3.65853453604286	4.49018505610674	3.53999669960808	3.66406847949015	3.75772607403631	3.87170965283204	2.09865210569247	2.37017463262552	2.36201830855621	3.95569294299866	3.77823252320101	2.53865321403664	2.69762505245343	2.10123958574059	2.48292843092892	2.4619531180574	2.0913530573241	2.45146981496684	2.15309752612593	3.88375935639288	4.3870231760037	4.70150895415029	4.32374125561602	4.31548100620659	3.71617997649211	3.55172365056169	3.47685799970029	3.66600726645183	3.44048866822154	4.11880713625834	2.53521323323715	2.07792945938356	2.69088195679848	3.07408269800914	2.6860780205917	3.84517881555708	3.52518172569548	3.35092362805985	4.2313923418192	4.32216999407737	2.47908542118178	3.53649023902924	3.78976553234087	3.82392025736685	3.85978363366873	3.77988906692113	3.88317149214688	3.26059246935008	3.97984389725999	4.12868106304436	4.30750619073969	4.05739844156971	2.01483687589207
ENSG00000188266	HYKK	1.73323452729191	1.26067686749768	1.60074103203818	1.92010873436956	1.75623748336548	1.77919914650907	1.83665222872983	0.99461244761765	1.06065754742844	1.1505261613147	0.982217253303079	1.02868762085658	1.06312885330262	1.16156592765657	0.87893109928528	0.890982578987587	1.28656782722499	0.999768366835634	0.874874766252808	0.808238378562347	1.78269662820973	1.1533479499336	0.54343454544813	2.31479140448281	2.32771757324394	1.86086383031204	1.6432442356438	1.74909033770035	1.23851791055032	1.68064430027031	1.98882927392108	1.22223682950574	0.793872468594831	1.68327327105937	1.58896271557701	1.13994958721198	1.17641062603517	1.57685116412401	1.10450632895858	2.49560209449416	2.42060710806906	1.08344360534542	1.67512521230486	2.03303543110053	1.20999211452819	1.34984787862503	1.82305167824401	0.912932413351011	1.61844202727415	1.71526038716506	1.92153466117303	2.15212303108264	1.88742021318423	0.134329575941042
ENSG00000041357	PSMA4	5.15657327397923	4.93797025802231	4.91166135965782	5.01394718353313	5.09072341330351	5.02946408710298	5.05403347396209	3.53201017969793	3.74884353276648	3.53974464466061	4.71385541114822	4.57565908207341	4.02679312392688	4.27159569719417	3.64076238768823	4.05497903087985	3.64206849475897	3.37216523409431	4.25724818498979	3.72910865599622	5.05910661301018	5.5104052720835	5.67220457768661	5.21323248863565	5.28652150202983	5.20644102323152	5.01884038801671	4.95512114125372	5.13593694041744	5.01036704549959	5.15531306983466	3.95044242213808	3.80936941662036	4.2817370415924	4.73843027358792	4.39110919425343	5.23575026641414	4.51419680949319	4.95312913007006	5.18258754571289	4.89734243439602	3.34870431828038	4.51059694074225	5.23388465007371	4.80318584369479	4.77618490948296	5.11726993574853	5.32185981331333	4.58694353751607	5.54183051392842	5.06202082672671	5.30872885181387	5.0828868938842	3.17818745271564
